Participant,Run,IncludeRun,RunNum,TrialNum,Onset2,Response,RT,IsInterpolated,InfFeed,Posteriors
NF134,Run_05,TRUE,5,3,112,-1,1.6647,FALSE,no_inf_exp.low_neg_out,0.0208
NF134,Run_05,TRUE,5,4,127,1,1.761,FALSE,inf_exp.high_neg_out,0.1249
NF134,Run_05,TRUE,5,4,148,1,1.33009999999999,FALSE,inf_exp.high_neg_out,-0.0074
NF134,Run_05,TRUE,5,5,163,-1,1.45599999999999,FALSE,no_inf_exp.high_pos_out,0.0663
NF134,Run_05,TRUE,5,5,184,-1,1.58920000000001,FALSE,no_inf_exp.high_pos_out,-0.0555
NF134,Run_05,TRUE,5,6,199,0,1.23650000000001,FALSE,no_inf_exp.high_neg_out,0.1129
NF134,Run_05,TRUE,5,6,221,-1,1.31649999999999,FALSE,no_inf_exp.high_neg_out,0.0012
NF134,Run_05,TRUE,5,7,236,-1,1.55170000000001,FALSE,no_inf_exp.high_neg_out,0.0675
NF134,Run_05,TRUE,5,7,258,0,1.63249999999999,FALSE,no_inf_exp.high_neg_out,-0.054
NF134,Run_05,TRUE,5,8,273,1,1.45830000000001,FALSE,inf_exp.low_neg_out,0.0234
NF134,Run_05,TRUE,5,8,296,1,2.2475,FALSE,inf_exp.low_neg_out,-0.1077
NF134,Run_05,TRUE,5,9,311,1,2.57420000000002,FALSE,inf_exp.low_pos_out,-0.0048
NF134,Run_05,TRUE,5,9,334,2,1.75920000000002,FALSE,inf_exp.low_pos_out,-0.1309
NF134,Run_05,TRUE,5,10,349,-1,2.63869999999997,FALSE,no_inf_exp.low_pos_out,0.0229
NF134,Run_05,TRUE,5,10,371,-1,1.75510000000003,FALSE,no_inf_exp.low_pos_out,-0.1081
NF134,Run_05,TRUE,5,11,386,1,1.93079999999998,FALSE,inf_exp.high_pos_out,0.048
NF134,Run_05,TRUE,5,11,409,1,2.06959999999998,FALSE,inf_exp.high_pos_out,-0.0776
NF134,Run_05,TRUE,5,12,424,-2,2.66419999999999,FALSE,no_inf_exp.low_neg_out,0.1019
NF134,Run_05,TRUE,5,12,445,-1,2.19749999999999,FALSE,no_inf_exp.low_neg_out,-0.0333
NF134,Run_06,FALSE,6,1,16,-1,1.0545,FALSE,no_inf_exp.low_neg_out,0.08
NF134,Run_06,FALSE,6,1,39,-1,1.154,FALSE,no_inf_exp.low_neg_out,-0.06
NF134,Run_06,FALSE,6,2,54,0,0.9664,FALSE,no_inf_exp.high_neg_out,0.0587
NF134,Run_06,FALSE,6,2,76,-1,1.45059999999999,FALSE,no_inf_exp.high_neg_out,-0.0859
NF134,Run_06,FALSE,6,3,91,1,1.0111,FALSE,inf_exp.high_pos_out,0.0153
NF134,Run_06,FALSE,6,3,112,1,1.1972,FALSE,inf_exp.high_pos_out,-0.1387
NF134,Run_06,FALSE,6,4,127,-1,1.9273,FALSE,no_inf_exp.low_pos_out,0.07
NF134,Run_06,FALSE,6,4,149,-1,2.5419,FALSE,no_inf_exp.low_pos_out,-0.0937
NF134,Run_06,FALSE,6,5,164,NA,NA,FALSE,inf_exp.low_neg_out,0.0948
NF134,Run_06,FALSE,6,5,186,NA,NA,FALSE,inf_exp.low_neg_out,-0.0636
NF134,Run_06,FALSE,6,6,201,NA,NA,FALSE,inf_exp.low_pos_out,0.0646
NF134,Run_06,FALSE,6,6,224,NA,NA,FALSE,inf_exp.low_pos_out,-0.0884
NF134,Run_06,FALSE,6,7,239,NA,NA,FALSE,inf_exp.low_pos_out,0.0904
NF134,Run_06,FALSE,6,7,262,NA,NA,FALSE,inf_exp.low_pos_out,-0.0672
NF134,Run_06,FALSE,6,8,277,NA,NA,FALSE,no_inf_exp.high_pos_out,0.1155
NF134,Run_06,FALSE,6,8,298,NA,NA,FALSE,no_inf_exp.high_pos_out,-0.0466
NF134,Run_06,FALSE,6,9,313,NA,NA,FALSE,no_inf_exp.high_neg_out,0.1619
NF134,Run_06,FALSE,6,9,334,NA,NA,FALSE,no_inf_exp.high_neg_out,0.0099
NF134,Run_06,FALSE,6,10,349,NA,NA,FALSE,inf_exp.high_neg_out,0.1163
NF134,Run_06,FALSE,6,10,372,NA,NA,FALSE,inf_exp.high_neg_out,-0.0455
NF134,Run_06,FALSE,6,11,387,NA,NA,FALSE,no_inf_exp.low_neg_out,0.058
NF134,Run_06,FALSE,6,11,408,NA,NA,FALSE,no_inf_exp.low_neg_out,-0.0935
NF134,Run_06,FALSE,6,12,423,NA,NA,FALSE,inf_exp.high_pos_out,0.0374
NF134,Run_06,FALSE,6,12,445,NA,NA,FALSE,inf_exp.high_pos_out,-0.1185
